id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,Canker
763,6,9,9,7,1,1,5.8,2010,U07m,82XAA04,2,67%,0.075,0.031,0.186,NA,NA,NA
764,6,9,9,8,1,1,1.3,2010,U07m,82XAA04,2,0%,0,0.002,0.009,NA,NA,NA
765,6,9,9,9,1,4,0,2010,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
766,6,9,9,10,1,4,0,2010,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
767,6,9,9,11,1,4,0,2010,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
768,6,9,9,12,1,4,0,2010,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
769,6,9,9,13,1,4,6,2010,U07m,83XAA04,4,42%,0.058,0.033,0.197,NA,NA,NA
770,6,9,9,14,1,4,6.4,2010,U07m,83XAA04,4,48%,0.073,0.037,0.223,NA,NA,NA
771,6,9,9,15,1,4,6.6,2010,U07m,83XAA04,4,30%,0.055,0.04,0.238,NA,NA,NA
772,6,9,9,16,1,4,5.9,2010,U07m,83XAA04,4,55%,0.067,0.032,0.19,NA,NA,NA
773,6,9,9,17,1,5,4.6,2010,U07m,81XAA04,5,35%,0.029,0.019,0.114,NA,NA,NA
774,6,9,9,18,1,5,6.2,2010,U07m,81XAA04,5,47%,0.067,0.035,0.211,NA,NA,NA
775,6,9,9,19,1,5,5.6,2010,U07m,81XAA04,5,47%,0.055,0.029,0.174,NA,NA,NA
776,6,9,9,20,1,5,2.8,2010,U07m,81XAA04,5,36%,0.011,0.007,0.043,NA,NA,NA
777,6,9,9,21,1,NA,0,2010,U07m,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,6,9,9,1,2,1,6.4,2010,U07m,80XAA04,10,46%,0.07,0.037,0.223,NA,NA,NA
779,6,9,9,2,2,1,4.2,2010,U07m,80XAA04,10,62%,0.037,0.016,0.096,NA,NA,NA
780,6,9,9,3,2,1,4.3,2010,U07m,80XAA04,10,60%,0.038,0.017,0.101,NA,NA,NA
781,6,9,9,4,2,1,2.2,2010,U07m,80XAA04,10,10%,0.002,0.004,0.026,NA,NA,NA
782,6,9,9,5,2,1,5.6,2010,U07m,84XAA04,9,66%,0.069,0.029,0.172,NA,NA,NA
783,6,9,9,6,2,1,4.6,2010,U07m,84XAA04,9,19%,0.019,0.02,0.117,NA,NA,NA
784,6,9,9,7,2,1,5.8,2010,U07m,84XAA04,9,41%,0.052,0.03,0.181,NA,NA,NA
785,6,9,9,8,2,1,3.5,2010,U07m,84XAA04,9,49%,0.022,0.011,0.068,NA,NA,NA
786,6,9,9,9,2,4,3.1,2010,U07m,18XAG04,8,43%,0.016,0.009,0.054,NA,NA,NA
787,6,9,9,10,2,4,4.1,2010,U07m,18XAG04,8,54%,0.032,0.015,0.092,NA,NA,NA
788,6,9,9,11,2,4,5.5,2010,U07m,18XAG04,8,60%,0.061,0.027,0.162,NA,NA,NA
789,6,9,9,12,2,4,5.7,2010,U07m,18XAG04,8,55%,0.064,0.03,0.179,NA,NA,NA
790,6,9,9,13,2,4,0,2010,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
791,6,9,9,14,2,4,3.6,2010,U07m,81XAA04,7,54%,0.025,0.012,0.071,NA,NA,NA
792,6,9,9,15,2,4,2.3,2010,U07m,81XAA04,7,20%,0.005,0.005,0.029,NA,NA,NA
793,6,9,9,16,2,4,0,2010,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
794,6,9,9,17,2,5,4.6,2010,U07m,80XAA04,6,46%,0.036,0.019,0.114,NA,NA,NA
795,6,9,9,18,2,5,4.2,2010,U07m,80XAA04,6,24%,0.019,0.016,0.096,NA,NA,NA
796,6,9,9,19,2,5,6.5,2010,U07m,80XAA04,6,26%,0.048,0.039,0.234,NA,NA,NA
797,6,9,9,20,2,5,5.5,2010,U07m,80XAA04,6,41%,0.048,0.028,0.166,NA,NA,NA
798,6,9,9,21,2,NA,2.3,2010,U07m,NM6,NA,73%,0.013,0.005,0.03,NA,NA,NA
799,6,9,9,1,3,1,6.3,2010,U07m,83XAA04,11,57%,0.079,0.036,0.217,NA,NA,NA
800,6,9,9,2,3,1,6,2010,U07m,83XAA04,11,24%,0.038,0.033,0.196,NA,NA,NA
801,6,9,9,3,3,1,5.4,2010,U07m,83XAA04,11,48%,0.052,0.027,0.162,NA,NA,NA
802,6,9,9,4,3,1,6.9,2010,U07m,83XAA04,11,49%,0.087,0.044,0.263,NA,NA,NA
803,6,9,9,5,3,1,4.7,2010,U07m,1XTE04,12,70%,0.05,0.02,0.121,NA,NA,NA
804,6,9,9,6,3,1,2.6,2010,U07m,1XTE04,12,0%,0,0.006,0.037,NA,NA,NA
805,6,9,9,7,3,1,3.6,2010,U07m,1XTE04,12,53%,0.025,0.012,0.071,NA,NA,NA
806,6,9,9,8,3,1,4,2010,U07m,1XTE04,12,54%,0.031,0.015,0.089,NA,NA,NA
807,6,9,9,9,3,4,6.8,2010,U07m,80XAA04,13,60%,0.095,0.042,0.252,NA,NA,NA
808,6,9,9,10,3,4,3.7,2010,U07m,80XAA04,13,42%,0.022,0.012,0.075,NA,NA,NA
809,6,9,9,11,3,4,2.5,2010,U07m,80XAA04,13,6%,0.002,0.006,0.034,NA,NA,NA
810,6,9,9,12,3,4,7.1,2010,U07m,80XAA04,13,69%,0.113,0.046,0.279,NA,NA,NA
811,6,9,9,13,3,4,5.6,2010,U07m,82XAA04,14,32%,0.042,0.029,0.173,NA,NA,NA
812,6,9,9,14,3,4,5.2,2010,U07m,82XAA04,14,47%,0.048,0.025,0.15,NA,NA,NA
813,6,9,9,15,3,4,4.3,2010,U07m,82XAA04,14,29%,0.023,0.017,0.099,NA,NA,NA
814,6,9,9,16,3,4,4.6,2010,U07m,82XAA04,14,49%,0.039,0.02,0.118,NA,NA,NA
815,6,9,9,17,3,5,5.8,2010,U07m,83XAA04,15,38%,0.051,0.031,0.186,NA,NA,NA
816,6,9,9,18,3,5,5.4,2010,U07m,83XAA04,15,51%,0.054,0.027,0.16,NA,NA,NA
817,6,9,9,19,3,5,3.9,2010,U07m,83XAA04,15,40%,0.024,0.014,0.083,NA,NA,NA
818,6,9,9,20,3,5,5.4,2010,U07m,83XAA04,15,50%,0.054,0.027,0.161,NA,NA,NA
819,6,9,9,21,3,NA,6.5,2010,U07m,NM6,NA,64%,0.09,0.038,0.231,NA,NA,NA
820,6,9,9,1,4,1,0,2010,U07m,85XAA04,20,NA,NA,NA,NA,NA,NA,NA
821,6,9,9,2,4,1,3.3,2010,U07m,85XAA04,20,49%,0.02,0.01,0.059,NA,NA,NA
822,6,9,9,3,4,1,0.4,2010,U07m,85XAA04,20,0%,0,0,0.001,NA,NA,NA
823,6,9,9,4,4,1,0.2,2010,U07m,85XAA04,20,0%,0,0,0,NA,NA,NA
824,6,9,9,5,4,1,5,2010,U07m,18XAG04,19,46%,0.042,0.022,0.134,NA,NA,NA
825,6,9,9,6,4,1,3.9,2010,U07m,18XAG04,19,58%,0.031,0.014,0.083,NA,NA,NA
826,6,9,9,7,4,1,2.9,2010,U07m,18XAG04,19,23%,0.009,0.008,0.046,NA,NA,NA
827,6,9,9,8,4,1,5,2010,U07m,18XAG04,19,53%,0.047,0.022,0.134,NA,NA,NA
828,6,9,9,9,4,4,1.6,2010,U07m,85XAA04,18,31%,0.003,0.002,0.014,NA,NA,NA
829,6,9,9,10,4,4,2.5,2010,U07m,85XAA04,18,68%,0.014,0.006,0.034,NA,NA,NA
830,6,9,9,11,4,4,0.6,2010,U07m,85XAA04,18,125%,0.001,0,0.002,NA,NA,NA
831,6,9,9,12,4,4,0.7,2010,U07m,85XAA04,18,36%,0.001,0,0.003,NA,NA,NA
832,6,9,9,13,4,5,3.5,2010,U07m,84XAA04,17,26%,0.014,0.011,0.068,NA,NA,NA
833,6,9,9,14,4,5,0,2010,U07m,84XAA04,17,NA,NA,NA,NA,NA,NA,NA
834,6,9,9,15,4,5,5.1,2010,U07m,84XAA04,17,55%,0.05,0.024,0.142,NA,NA,NA
835,6,9,9,16,4,5,5.8,2010,U07m,84XAA04,17,59%,0.067,0.03,0.181,NA,NA,NA
836,6,9,9,17,4,5,2.7,2010,U07m,82XAA04,16,17%,0.006,0.007,0.04,NA,NA,NA
837,6,9,9,18,4,5,5.7,2010,U07m,82XAA04,16,44%,0.055,0.03,0.179,NA,NA,NA
838,6,9,9,19,4,5,4.4,2010,U07m,82XAA04,16,63%,0.041,0.018,0.108,NA,NA,NA
839,6,9,9,20,4,5,5.3,2010,U07m,82XAA04,16,17%,0.023,0.025,0.153,NA,NA,NA
840,6,9,9,21,4,NA,5,2010,U07m,NM6,NA,56%,0.049,0.023,0.138,NA,NA,NA
841,6,9,9,1,5,1,2.2,2010,U07m,81XAA04,21,24%,0.005,0.004,0.025,NA,NA,NA
842,6,9,9,2,5,1,4.8,2010,U07m,81XAA04,21,68%,0.051,0.021,0.126,NA,NA,NA
843,6,9,9,3,5,1,3.7,2010,U07m,81XAA04,21,52%,0.026,0.012,0.075,NA,NA,NA
844,6,9,9,4,5,1,8.1,2010,U07m,81XAA04,21,53%,0.124,0.06,0.361,NA,NA,NA
845,6,9,9,5,5,1,0,2010,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
846,6,9,9,6,5,1,0,2010,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
847,6,9,9,7,5,1,0,2010,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
848,6,9,9,8,5,1,0,2010,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
849,6,9,9,9,5,4,3.2,2010,U07m,84XAA04,23,40%,0.016,0.009,0.056,NA,NA,NA
850,6,9,9,10,5,4,3,2010,U07m,84XAA04,23,20%,0.009,0.008,0.051,NA,NA,NA
851,6,9,9,11,5,4,6.9,2010,U07m,84XAA04,23,77%,0.112,0.043,0.258,NA,NA,NA
852,6,9,9,12,5,4,6,2010,U07m,84XAA04,23,56%,0.071,0.033,0.196,NA,NA,NA
853,6,9,9,13,5,5,2,2010,U07m,17XGA04,24,38%,0.006,0.004,0.022,NA,NA,NA
854,6,9,9,14,5,5,3.7,2010,U07m,17XGA04,24,60%,0.028,0.012,0.074,NA,NA,NA
855,6,9,9,15,5,5,4.7,2010,U07m,17XGA04,24,43%,0.037,0.02,0.122,NA,NA,NA
856,6,9,9,16,5,5,4.2,2010,U07m,17XGA04,24,20%,0.016,0.016,0.094,NA,NA,NA
857,6,9,9,17,5,5,0.5,2010,U07m,85XAA04,25,0%,0,0,0.001,NA,NA,NA
858,6,9,9,18,5,5,2.9,2010,U07m,85XAA04,25,46%,0.014,0.008,0.046,NA,NA,NA
859,6,9,9,19,5,5,1.7,2010,U07m,85XAA04,25,47%,0.005,0.003,0.016,NA,NA,NA
860,6,9,9,20,5,5,0,2010,U07m,85XAA04,25,NA,NA,NA,NA,NA,NA,NA
861,6,9,9,21,5,NA,5.7,2010,U07m,NM6,NA,65%,0.071,0.03,0.179,NA,NA,NA
862,6,9,9,1,6,2,6.8,2010,U07m,81XAA04,30,60%,0.095,0.042,0.252,NA,NA,NA
863,6,9,9,2,6,2,5.4,2010,U07m,81XAA04,30,58%,0.058,0.027,0.159,NA,NA,NA
864,6,9,9,3,6,2,5.2,2010,U07m,81XAA04,30,46%,0.047,0.025,0.147,NA,NA,NA
865,6,9,9,4,6,2,0,2010,U07m,81XAA04,30,NA,NA,NA,NA,NA,NA,NA
866,6,9,9,5,6,2,4.4,2010,U07m,82XAA04,29,38%,0.029,0.018,0.106,NA,NA,NA
867,6,9,9,6,6,2,6,2010,U07m,82XAA04,29,82%,0.09,0.033,0.199,NA,NA,NA
868,6,9,9,7,6,2,4.9,2010,U07m,82XAA04,29,85%,0.061,0.022,0.132,NA,NA,NA
869,6,9,9,8,6,2,3.8,2010,U07m,82XAA04,29,108%,0.041,0.013,0.079,NA,NA,NA
870,6,9,9,9,6,3,1.9,2010,U07m,18XAG04,28,60%,0.007,0.003,0.02,NA,NA,NA
871,6,9,9,10,6,3,5.2,2010,U07m,18XAG04,28,65%,0.057,0.024,0.146,NA,NA,NA
872,6,9,9,11,6,3,1.2,2010,U07m,18XAG04,28,57%,0.003,0.001,0.008,NA,NA,NA
873,6,9,9,12,6,3,4,2010,U07m,18XAG04,28,104%,0.045,0.015,0.087,NA,NA,NA
874,6,9,9,13,6,3,0,2010,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
875,6,9,9,14,6,3,0,2010,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
876,6,9,9,15,6,3,0,2010,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
877,6,9,9,16,6,3,2,2010,U07m,1XTE04,27,38%,0.006,0.004,0.022,NA,NA,NA
878,6,9,9,17,6,6,4.1,2010,U07m,82XAA04,26,55%,0.033,0.015,0.093,NA,NA,NA
879,6,9,9,18,6,6,4.8,2010,U07m,82XAA04,26,42%,0.038,0.021,0.127,NA,NA,NA
880,6,9,9,19,6,6,4.2,2010,U07m,82XAA04,26,44%,0.029,0.016,0.096,NA,NA,NA
881,6,9,9,20,6,6,5.5,2010,U07m,82XAA04,26,45%,0.052,0.028,0.168,NA,NA,NA
882,6,9,9,21,6,NA,6,2010,U07m,NM6,NA,59%,0.072,0.032,0.193,NA,NA,NA
883,6,9,9,1,7,2,5.4,2010,U07m,83XAA04,31,65%,0.063,0.027,0.16,NA,NA,NA
884,6,9,9,2,7,2,6.1,2010,U07m,83XAA04,31,52%,0.07,0.034,0.204,NA,NA,NA
885,6,9,9,3,7,2,5.1,2010,U07m,83XAA04,31,52%,0.047,0.023,0.139,NA,NA,NA
886,6,9,9,4,7,2,6.3,2010,U07m,83XAA04,31,56%,0.077,0.036,0.213,NA,NA,NA
887,6,9,9,5,7,2,0.7,2010,U07m,2XT4E04,32,80%,0.001,0,0.002,NA,NA,NA
888,6,9,9,6,7,2,0,2010,U07m,2XT4E04,32,NA,NA,NA,NA,NA,NA,NA
889,6,9,9,7,7,2,2.5,2010,U07m,2XT4E04,32,56%,0.012,0.006,0.034,NA,NA,NA
890,6,9,9,8,7,2,2.2,2010,U07m,2XT4E04,32,23%,0.005,0.004,0.027,NA,NA,NA
891,6,9,9,9,7,3,3.5,2010,U07m,17XGA04,33,85%,0.03,0.011,0.066,NA,NA,NA
892,6,9,9,10,7,3,3,2010,U07m,17XGA04,33,125%,0.027,0.008,0.049,NA,NA,NA
893,6,9,9,11,7,3,3.9,2010,U07m,17XGA04,33,250%,0.059,0.014,0.083,NA,NA,NA
894,6,9,9,12,7,3,0,2010,U07m,17XGA04,33,NA,NA,NA,NA,NA,NA,NA
895,6,9,9,13,7,3,6.9,2010,U07m,83XAA04,34,68%,0.106,0.043,0.261,NA,NA,NA
896,6,9,9,14,7,3,5.9,2010,U07m,83XAA04,34,43%,0.058,0.032,0.193,NA,NA,NA
897,6,9,9,15,7,3,6.5,2010,U07m,83XAA04,34,53%,0.079,0.038,0.227,NA,NA,NA
898,6,9,9,16,7,3,7.1,2010,U07m,83XAA04,34,75%,0.118,0.046,0.276,NA,NA,NA
899,6,9,9,17,7,6,0.7,2010,U07m,81XAA04,35,0%,0,0,0.003,NA,NA,NA
900,6,9,9,18,7,6,3.7,2010,U07m,81XAA04,35,52%,0.026,0.012,0.075,NA,NA,NA
901,6,9,9,19,7,6,3.6,2010,U07m,81XAA04,35,34%,0.018,0.012,0.072,NA,NA,NA
902,6,9,9,20,7,6,5.9,2010,U07m,81XAA04,35,77%,0.082,0.031,0.189,NA,NA,NA
903,6,9,9,21,7,NA,2.4,2010,U07m,85XAA04,NA,60%,0.012,0.005,0.031,NA,NA,NA
904,6,9,9,1,8,2,1.8,2010,U07m,1XTE04,40,92%,0.008,0.003,0.018,NA,NA,NA
905,6,9,9,2,8,2,0,2010,U07m,1XTE04,40,NA,NA,NA,NA,NA,NA,NA
906,6,9,9,3,8,2,0.9,2010,U07m,1XTE04,40,65%,0.002,0.001,0.004,NA,NA,NA
907,6,9,9,4,8,2,1.7,2010,U07m,1XTE04,40,47%,0.005,0.003,0.016,NA,NA,NA
908,6,9,9,5,8,2,4,2010,U07m,18XAG04,39,78%,0.038,0.015,0.087,NA,NA,NA
909,6,9,9,6,8,2,1.9,2010,U07m,18XAG04,39,25%,0.004,0.003,0.02,NA,NA,NA
910,6,9,9,7,8,2,1.9,2010,U07m,18XAG04,39,9%,0.002,0.003,0.02,NA,NA,NA
911,6,9,9,8,8,2,3.9,2010,U07m,18XAG04,39,45%,0.026,0.014,0.085,NA,NA,NA
912,6,9,9,9,8,3,5.7,2010,U07m,82XAA04,38,49%,0.058,0.029,0.176,NA,NA,NA
913,6,9,9,10,8,3,4.6,2010,U07m,82XAA04,38,56%,0.041,0.019,0.115,NA,NA,NA
914,6,9,9,11,8,3,5,2010,U07m,82XAA04,38,31%,0.032,0.023,0.138,NA,NA,NA
915,6,9,9,12,8,3,4.5,2010,U07m,82XAA04,38,56%,0.04,0.018,0.11,NA,NA,NA
916,6,9,9,13,8,3,4.5,2010,U07m,81XAA04,37,77%,0.048,0.019,0.112,NA,NA,NA
917,6,9,9,14,8,3,4,2010,U07m,81XAA04,37,47%,0.028,0.015,0.087,NA,NA,NA
918,6,9,9,15,8,3,0,2010,U07m,81XAA04,37,NA,NA,NA,NA,NA,NA,NA
919,6,9,9,16,8,3,2.7,2010,U07m,81XAA04,37,17%,0.006,0.007,0.04,NA,NA,NA
920,6,9,9,17,8,6,4.1,2010,U07m,84XAA04,36,36%,0.024,0.015,0.091,NA,NA,NA
921,6,9,9,18,8,6,4.7,2010,U07m,84XAA04,36,70%,0.05,0.02,0.12,NA,NA,NA
922,6,9,9,19,8,6,2.6,2010,U07m,84XAA04,36,92%,0.017,0.006,0.036,NA,NA,NA
923,6,9,9,20,8,6,3.1,2010,U07m,84XAA04,36,42%,0.016,0.009,0.052,NA,NA,NA
924,6,9,9,21,8,NA,2.1,2010,U07m,85XAA04,NA,53%,0.008,0.004,0.024,NA,NA,NA
925,6,9,9,1,9,2,0.9,2010,U07m,85XAA04,41,27%,0.001,0.001,0.004,NA,NA,NA
926,6,9,9,2,9,2,1.7,2010,U07m,85XAA04,41,28%,0.003,0.003,0.016,NA,NA,NA
927,6,9,9,3,9,2,0,2010,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA
928,6,9,9,4,9,2,0,2010,U07m,85XAA04,41,NA,NA,NA,NA,NA,NA,NA
929,6,9,9,5,9,2,6.2,2010,U07m,80XAA04,42,54%,0.073,0.035,0.21,NA,NA,NA
930,6,9,9,6,9,2,6.3,2010,U07m,80XAA04,42,65%,0.086,0.036,0.216,NA,NA,NA
931,6,9,9,7,9,2,5.5,2010,U07m,80XAA04,42,43%,0.05,0.027,0.165,NA,NA,NA
932,6,9,9,8,9,2,6.8,2010,U07m,80XAA04,42,56%,0.091,0.042,0.254,NA,NA,NA
933,6,9,9,9,9,3,3.7,2010,U07m,84XAA04,43,55%,0.026,0.012,0.074,NA,NA,NA
934,6,9,9,10,9,3,4.9,2010,U07m,84XAA04,43,49%,0.042,0.022,0.129,NA,NA,NA
935,6,9,9,11,9,3,2.7,2010,U07m,84XAA04,43,41%,0.011,0.007,0.039,NA,NA,NA
936,6,9,9,12,9,3,2.5,2010,U07m,84XAA04,43,93%,0.016,0.006,0.034,NA,NA,NA
937,6,9,9,13,9,3,4.9,2010,U07m,80XAA04,44,56%,0.048,0.022,0.134,NA,NA,NA
938,6,9,9,14,9,3,5.1,2010,U07m,80XAA04,44,63%,0.055,0.024,0.142,NA,NA,NA
939,6,9,9,15,9,3,4.7,2010,U07m,80XAA04,44,54%,0.042,0.02,0.12,NA,NA,NA
940,6,9,9,16,9,3,2.9,2010,U07m,80XAA04,44,74%,0.019,0.008,0.046,NA,NA,NA
941,6,9,9,17,9,6,6.5,2010,U07m,83XAA04,45,41%,0.067,0.038,0.229,NA,NA,NA
942,6,9,9,18,9,6,4.3,2010,U07m,83XAA04,45,36%,0.027,0.017,0.102,NA,NA,NA
943,6,9,9,19,9,6,5.9,2010,U07m,83XAA04,45,55%,0.067,0.031,0.187,NA,NA,NA
944,6,9,9,20,9,6,7.2,2010,U07m,83XAA04,45,67%,0.115,0.048,0.286,NA,NA,NA
945,6,9,9,21,9,NA,1.6,2010,U07m,85XAA04,NA,31%,0.003,0.002,0.014,NA,NA,NA
946,6,9,9,1,10,2,6.3,2010,U07m,84XAA04,50,108%,0.114,0.036,0.219,NA,NA,NA
947,6,9,9,2,10,2,0.9,2010,U07m,84XAA04,50,27%,0.001,0.001,0.004,NA,NA,NA
948,6,9,9,3,10,2,3.6,2010,U07m,84XAA04,50,54%,0.025,0.012,0.071,NA,NA,NA
949,6,9,9,4,10,2,6.1,2010,U07m,84XAA04,50,68%,0.083,0.034,0.205,NA,NA,NA
950,6,9,9,5,10,2,3.6,2010,U07m,17XGA04,49,29%,0.017,0.012,0.073,NA,NA,NA
951,6,9,9,6,10,2,3.1,2010,U07m,17XGA04,49,36%,0.014,0.009,0.054,NA,NA,NA
952,6,9,9,7,10,2,3.6,2010,U07m,17XGA04,49,47%,0.023,0.012,0.07,NA,NA,NA
953,6,9,9,8,10,2,2.7,2010,U07m,17XGA04,49,14%,0.005,0.007,0.04,NA,NA,NA
954,6,9,9,9,10,3,2.6,2010,U07m,2XT4E04,48,41%,0.011,0.006,0.037,NA,NA,NA
955,6,9,9,10,10,3,0,2010,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
956,6,9,9,11,10,3,3,2010,U07m,2XT4E04,48,59%,0.018,0.008,0.049,NA,NA,NA
957,6,9,9,12,10,3,0,2010,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
958,6,9,9,13,10,3,1.8,2010,U07m,85XAA04,47,65%,0.007,0.003,0.018,NA,NA,NA
959,6,9,9,14,10,3,0,2010,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA
960,6,9,9,15,10,3,0,2010,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA
961,6,9,9,16,10,3,1.3,2010,U07m,85XAA04,47,69%,0.004,0.002,0.009,NA,NA,NA
962,6,9,9,17,10,6,5.9,2010,U07m,80XAA04,46,96%,0.094,0.032,0.193,NA,NA,NA
963,6,9,9,18,10,6,0,2010,U07m,80XAA04,46,NA,NA,NA,NA,NA,NA,NA
964,6,9,9,19,10,6,3.8,2010,U07m,80XAA04,46,72%,0.033,0.013,0.079,NA,NA,NA
965,6,9,9,20,10,6,2.5,2010,U07m,80XAA04,46,35%,0.009,0.006,0.035,NA,NA,NA
966,6,9,9,21,10,NA,0.4,2010,U07m,85XAA04,NA,0%,0,0,0.001,NA,NA,NA
967,6,9,9,1,11,1,4.1,2010,U07m,NM6,51,31%,0.021,0.015,0.09,NA,NA,NA
968,6,9,9,2,11,1,5.4,2010,U07m,NM6,51,58%,0.058,0.027,0.159,NA,NA,NA
969,6,9,9,3,11,1,5.7,2010,U07m,NM6,51,54%,0.062,0.03,0.177,NA,NA,NA
970,6,9,9,4,11,1,4.1,2010,U07m,NM6,51,64%,0.036,0.015,0.092,NA,NA,NA
971,6,9,9,5,11,2,5,2010,U07m,NM6,52,42%,0.04,0.023,0.136,NA,NA,NA
972,6,9,9,6,11,2,5.2,2010,U07m,NM6,52,78%,0.065,0.025,0.147,NA,NA,NA
973,6,9,9,7,11,2,5.2,2010,U07m,NM6,52,46%,0.047,0.025,0.147,NA,NA,NA
974,6,9,9,8,11,2,7.1,2010,U07m,NM6,52,39%,0.077,0.046,0.275,NA,NA,NA
975,6,9,9,9,11,3,0,2010,U07m,NM6,53,NA,NA,NA,NA,NA,NA,NA
976,6,9,9,10,11,3,5.1,2010,U07m,NM6,53,35%,0.037,0.024,0.141,NA,NA,NA
977,6,9,9,11,11,3,5.5,2010,U07m,NM6,53,43%,0.05,0.027,0.165,NA,NA,NA
978,6,9,9,12,11,3,5.6,2010,U07m,NM6,53,48%,0.056,0.029,0.171,NA,NA,NA
979,6,9,9,13,11,4,2.9,2010,U07m,NM6,54,74%,0.019,0.008,0.046,NA,NA,NA
980,6,9,9,14,11,4,2.2,2010,U07m,NM6,54,115%,0.014,0.004,0.026,NA,NA,NA
981,6,9,9,15,11,4,3.5,2010,U07m,NM6,54,46%,0.021,0.011,0.067,NA,NA,NA
982,6,9,9,16,11,4,4.2,2010,U07m,NM6,54,51%,0.033,0.016,0.096,NA,NA,NA
983,6,9,9,17,11,5,5.6,2010,U07m,NM6,55,48%,0.056,0.029,0.171,NA,NA,NA
984,6,9,9,18,11,5,4.9,2010,U07m,NM6,55,43%,0.039,0.022,0.131,NA,NA,NA
985,6,9,9,19,11,5,5,2010,U07m,NM6,55,104%,0.07,0.023,0.136,NA,NA,NA
986,6,9,9,20,11,5,3.6,2010,U07m,NM6,55,92%,0.034,0.012,0.071,NA,NA,NA
987,6,9,9,21,11,NA,3.8,2010,U07m,NM6,NA,100%,0.039,0.013,0.079,NA,NA,NA
988,6,9,9,1,12,NA,5,2010,U07m,NM6,NA,66%,0.053,0.022,0.134,NA,NA,NA
989,6,9,9,2,12,NA,5.3,2010,U07m,NM6,NA,52%,0.052,0.026,0.153,NA,NA,NA
990,6,9,9,3,12,NA,4.4,2010,U07m,NM6,NA,75%,0.046,0.018,0.108,NA,NA,NA
991,6,9,9,4,12,NA,4.1,2010,U07m,NM6,NA,45%,0.029,0.015,0.092,NA,NA,NA
992,6,9,9,5,12,NA,4.9,2010,U07m,NM6,NA,58%,0.048,0.022,0.131,NA,NA,NA
993,6,9,9,6,12,NA,6.3,2010,U07m,NM6,NA,36%,0.057,0.036,0.216,NA,NA,NA
994,6,9,9,7,12,NA,6.1,2010,U07m,NM6,NA,49%,0.067,0.034,0.203,NA,NA,NA
995,6,9,9,8,12,NA,5.2,2010,U07m,NM6,NA,53%,0.05,0.024,0.146,NA,NA,NA
996,6,9,9,9,12,NA,4.8,2010,U07m,NM6,NA,87%,0.058,0.021,0.124,NA,NA,NA
997,6,9,9,10,12,NA,2.8,2010,U07m,NM6,NA,117%,0.023,0.007,0.043,NA,NA,NA
998,6,9,9,11,12,NA,5.9,2010,U07m,NM6,NA,45%,0.059,0.032,0.19,NA,NA,NA
999,6,9,9,12,12,NA,2.7,2010,U07m,NM6,NA,102%,0.02,0.007,0.04,NA,NA,NA
1000,6,9,9,13,12,NA,1.9,2010,U07m,NM6,NA,151%,0.012,0.003,0.02,NA,NA,NA
1001,6,9,9,14,12,NA,4.7,2010,U07m,NM6,NA,69%,0.05,0.02,0.123,NA,NA,NA
1002,6,9,9,15,12,NA,3.9,2010,U07m,NM6,NA,94%,0.04,0.014,0.083,NA,NA,NA
1003,6,9,9,16,12,NA,3.5,2010,U07m,NM6,NA,153%,0.04,0.011,0.067,NA,NA,NA
1004,6,9,9,17,12,6,3.8,2010,U07m,NM6,56,100%,0.039,0.013,0.079,NA,NA,NA
1005,6,9,9,18,12,6,5,2010,U07m,NM6,56,66%,0.053,0.022,0.134,NA,NA,NA
1006,6,9,9,19,12,6,5.3,2010,U07m,NM6,56,52%,0.052,0.026,0.153,NA,NA,NA
1007,6,9,9,20,12,6,4.4,2010,U07m,NM6,56,75%,0.046,0.018,0.108,NA,NA,NA
1008,6,9,9,21,12,NA,5.4,2010,U07m,NM6,NA,113%,0.084,0.027,0.159,NA,NA,NA
1009,5,9,9,1,1,1,2.7,2009,U07m,17XGA04,1,38%,0.011,0.008,0.04,NA,NA,NA
1010,5,9,9,2,1,1,1.7,2009,U07m,17XGA04,1,71%,0.007,0.003,0.016,NA,NA,NA
